#    L    TT             EE             BB             TE             PP             TP             EP          
  5570   0.364442E-01   0.122531E-02   0.000000E+00  -0.103383E-02   0.124146E-09   0.147151E-07   0.672863E-10
  5571   0.363485E-01   0.122267E-02   0.000000E+00  -0.103303E-02   0.124094E-09   0.147059E-07   0.673012E-10
  5572   0.362533E-01   0.122003E-02   0.000000E+00  -0.103222E-02   0.124041E-09   0.146967E-07   0.673153E-10
  5573   0.361584E-01   0.121738E-02   0.000000E+00  -0.103140E-02   0.123989E-09   0.146875E-07   0.673284E-10
  5574   0.360638E-01   0.121474E-02   0.000000E+00  -0.103055E-02   0.123936E-09   0.146784E-07   0.673405E-10
  5575   0.359697E-01   0.121211E-02   0.000000E+00  -0.102970E-02   0.123884E-09   0.146692E-07   0.673517E-10
  5576   0.358759E-01   0.120947E-02   0.000000E+00  -0.102882E-02   0.123831E-09   0.146601E-07   0.673619E-10
  5577   0.357825E-01   0.120683E-02   0.000000E+00  -0.102794E-02   0.123779E-09   0.146510E-07   0.673712E-10
  5578   0.356895E-01   0.120420E-02   0.000000E+00  -0.102703E-02   0.123727E-09   0.146420E-07   0.673795E-10
  5579   0.355969E-01   0.120156E-02   0.000000E+00  -0.102611E-02   0.123674E-09   0.146329E-07   0.673869E-10
  5580   0.355047E-01   0.119893E-02   0.000000E+00  -0.102518E-02   0.123622E-09   0.146239E-07   0.673934E-10
  5581   0.354128E-01   0.119630E-02   0.000000E+00  -0.102423E-02   0.123570E-09   0.146148E-07   0.673989E-10
  5582   0.353213E-01   0.119367E-02   0.000000E+00  -0.102327E-02   0.123518E-09   0.146058E-07   0.674035E-10
  5583   0.352302E-01   0.119105E-02   0.000000E+00  -0.102229E-02   0.123465E-09   0.145969E-07   0.674072E-10
  5584   0.351394E-01   0.118842E-02   0.000000E+00  -0.102130E-02   0.123413E-09   0.145879E-07   0.674099E-10
  5585   0.350490E-01   0.118580E-02   0.000000E+00  -0.102029E-02   0.123361E-09   0.145789E-07   0.674118E-10
  5586   0.349590E-01   0.118317E-02   0.000000E+00  -0.101927E-02   0.123309E-09   0.145700E-07   0.674127E-10
  5587   0.348694E-01   0.118055E-02   0.000000E+00  -0.101823E-02   0.123257E-09   0.145611E-07   0.674127E-10
  5588   0.347801E-01   0.117793E-02   0.000000E+00  -0.101718E-02   0.123205E-09   0.145522E-07   0.674118E-10
  5589   0.346912E-01   0.117531E-02   0.000000E+00  -0.101611E-02   0.123153E-09   0.145433E-07   0.674100E-10
  5590   0.346027E-01   0.117270E-02   0.000000E+00  -0.101503E-02   0.123101E-09   0.145345E-07   0.674073E-10
  5591   0.345145E-01   0.117008E-02   0.000000E+00  -0.101394E-02   0.123049E-09   0.145256E-07   0.674036E-10
  5592   0.344267E-01   0.116747E-02   0.000000E+00  -0.101283E-02   0.122997E-09   0.145168E-07   0.673991E-10
  5593   0.343392E-01   0.116485E-02   0.000000E+00  -0.101170E-02   0.122945E-09   0.145080E-07   0.673937E-10
  5594   0.342522E-01   0.116224E-02   0.000000E+00  -0.101057E-02   0.122893E-09   0.144992E-07   0.673874E-10
  5595   0.341655E-01   0.115963E-02   0.000000E+00  -0.100941E-02   0.122841E-09   0.144904E-07   0.673802E-10
  5596   0.340791E-01   0.115702E-02   0.000000E+00  -0.100825E-02   0.122790E-09   0.144817E-07   0.673721E-10
  5597   0.339931E-01   0.115442E-02   0.000000E+00  -0.100706E-02   0.122738E-09   0.144729E-07   0.673631E-10
  5598   0.339075E-01   0.115181E-02   0.000000E+00  -0.100587E-02   0.122686E-09   0.144642E-07   0.673533E-10
  5599   0.338222E-01   0.114921E-02   0.000000E+00  -0.100466E-02   0.122634E-09   0.144555E-07   0.673425E-10
  5600   0.337373E-01   0.114661E-02   0.000000E+00  -0.100344E-02   0.122583E-09   0.144468E-07   0.673309E-10
  5601   0.336527E-01   0.114401E-02   0.000000E+00  -0.100220E-02   0.122531E-09   0.144382E-07   0.673185E-10
  5602   0.335685E-01   0.114141E-02   0.000000E+00  -0.100095E-02   0.122480E-09   0.144295E-07   0.673051E-10
  5603   0.334847E-01   0.113881E-02   0.000000E+00  -0.999685E-03   0.122428E-09   0.144209E-07   0.672909E-10
  5604   0.334012E-01   0.113622E-02   0.000000E+00  -0.998407E-03   0.122376E-09   0.144122E-07   0.672758E-10
  5605   0.333181E-01   0.113362E-02   0.000000E+00  -0.997114E-03   0.122325E-09   0.144037E-07   0.672599E-10
  5606   0.332353E-01   0.113103E-02   0.000000E+00  -0.995809E-03   0.122273E-09   0.143951E-07   0.672431E-10
  5607   0.331529E-01   0.112844E-02   0.000000E+00  -0.994489E-03   0.122222E-09   0.143865E-07   0.672255E-10
  5608   0.330708E-01   0.112585E-02   0.000000E+00  -0.993157E-03   0.122171E-09   0.143780E-07   0.672070E-10
  5609   0.329890E-01   0.112326E-02   0.000000E+00  -0.991810E-03   0.122119E-09   0.143694E-07   0.671876E-10
  5610   0.329077E-01   0.112068E-02   0.000000E+00  -0.990451E-03   0.122068E-09   0.143609E-07   0.671674E-10
  5611   0.328266E-01   0.111809E-02   0.000000E+00  -0.989078E-03   0.122016E-09   0.143524E-07   0.671464E-10
  5612   0.327459E-01   0.111551E-02   0.000000E+00  -0.987691E-03   0.121965E-09   0.143439E-07   0.671245E-10
  5613   0.326656E-01   0.111293E-02   0.000000E+00  -0.986292E-03   0.121914E-09   0.143355E-07   0.671018E-10
  5614   0.325856E-01   0.111035E-02   0.000000E+00  -0.984879E-03   0.121863E-09   0.143270E-07   0.670783E-10
  5615   0.325060E-01   0.110777E-02   0.000000E+00  -0.983453E-03   0.121811E-09   0.143186E-07   0.670539E-10
  5616   0.324267E-01   0.110519E-02   0.000000E+00  -0.982014E-03   0.121760E-09   0.143102E-07   0.670287E-10
  5617   0.323477E-01   0.110262E-02   0.000000E+00  -0.980562E-03   0.121709E-09   0.143018E-07   0.670027E-10
  5618   0.322691E-01   0.110005E-02   0.000000E+00  -0.979097E-03   0.121658E-09   0.142934E-07   0.669759E-10
  5619   0.321908E-01   0.109748E-02   0.000000E+00  -0.977619E-03   0.121607E-09   0.142850E-07   0.669482E-10
  5620   0.321128E-01   0.109491E-02   0.000000E+00  -0.976128E-03   0.121556E-09   0.142767E-07   0.669198E-10
  5621   0.320352E-01   0.109234E-02   0.000000E+00  -0.974625E-03   0.121505E-09   0.142683E-07   0.668905E-10
  5622   0.319580E-01   0.108977E-02   0.000000E+00  -0.973109E-03   0.121454E-09   0.142600E-07   0.668604E-10
  5623   0.318811E-01   0.108721E-02   0.000000E+00  -0.971580E-03   0.121403E-09   0.142517E-07   0.668295E-10
  5624   0.318045E-01   0.108465E-02   0.000000E+00  -0.970038E-03   0.121352E-09   0.142434E-07   0.667978E-10
  5625   0.317282E-01   0.108208E-02   0.000000E+00  -0.968484E-03   0.121301E-09   0.142352E-07   0.667653E-10
  5626   0.316523E-01   0.107953E-02   0.000000E+00  -0.966917E-03   0.121250E-09   0.142269E-07   0.667320E-10
  5627   0.315767E-01   0.107697E-02   0.000000E+00  -0.965338E-03   0.121199E-09   0.142187E-07   0.666979E-10
  5628   0.315015E-01   0.107441E-02   0.000000E+00  -0.963747E-03   0.121148E-09   0.142105E-07   0.666631E-10
  5629   0.314265E-01   0.107186E-02   0.000000E+00  -0.962143E-03   0.121097E-09   0.142023E-07   0.666274E-10
  5630   0.313520E-01   0.106931E-02   0.000000E+00  -0.960527E-03   0.121047E-09   0.141941E-07   0.665909E-10
  5631   0.312777E-01   0.106676E-02   0.000000E+00  -0.958898E-03   0.120996E-09   0.141859E-07   0.665537E-10
  5632   0.312038E-01   0.106421E-02   0.000000E+00  -0.957258E-03   0.120945E-09   0.141778E-07   0.665157E-10
  5633   0.311302E-01   0.106166E-02   0.000000E+00  -0.955605E-03   0.120895E-09   0.141696E-07   0.664769E-10
  5634   0.310569E-01   0.105911E-02   0.000000E+00  -0.953940E-03   0.120844E-09   0.141615E-07   0.664374E-10
  5635   0.309839E-01   0.105657E-02   0.000000E+00  -0.952263E-03   0.120793E-09   0.141534E-07   0.663970E-10
  5636   0.309113E-01   0.105403E-02   0.000000E+00  -0.950575E-03   0.120743E-09   0.141453E-07   0.663559E-10
  5637   0.308390E-01   0.105149E-02   0.000000E+00  -0.948874E-03   0.120692E-09   0.141372E-07   0.663141E-10
  5638   0.307671E-01   0.104895E-02   0.000000E+00  -0.947161E-03   0.120642E-09   0.141292E-07   0.662715E-10
  5639   0.306954E-01   0.104642E-02   0.000000E+00  -0.945437E-03   0.120591E-09   0.141211E-07   0.662281E-10
  5640   0.306241E-01   0.104388E-02   0.000000E+00  -0.943701E-03   0.120541E-09   0.141131E-07   0.661840E-10
  5641   0.305531E-01   0.104135E-02   0.000000E+00  -0.941953E-03   0.120490E-09   0.141051E-07   0.661391E-10
  5642   0.304824E-01   0.103882E-02   0.000000E+00  -0.940194E-03   0.120440E-09   0.140971E-07   0.660935E-10
  5643   0.304120E-01   0.103629E-02   0.000000E+00  -0.938423E-03   0.120389E-09   0.140891E-07   0.660471E-10
  5644   0.303420E-01   0.103376E-02   0.000000E+00  -0.936641E-03   0.120339E-09   0.140811E-07   0.660000E-10
  5645   0.302722E-01   0.103124E-02   0.000000E+00  -0.934847E-03   0.120289E-09   0.140732E-07   0.659521E-10
  5646   0.302028E-01   0.102871E-02   0.000000E+00  -0.933041E-03   0.120238E-09   0.140653E-07   0.659035E-10
  5647   0.301337E-01   0.102619E-02   0.000000E+00  -0.931225E-03   0.120188E-09   0.140573E-07   0.658542E-10
  5648   0.300649E-01   0.102367E-02   0.000000E+00  -0.929397E-03   0.120138E-09   0.140494E-07   0.658042E-10
  5649   0.299965E-01   0.102115E-02   0.000000E+00  -0.927558E-03   0.120088E-09   0.140415E-07   0.657534E-10
  5650   0.299283E-01   0.101864E-02   0.000000E+00  -0.925707E-03   0.120037E-09   0.140337E-07   0.657019E-10
  5651   0.298605E-01   0.101612E-02   0.000000E+00  -0.923846E-03   0.119987E-09   0.140258E-07   0.656497E-10
  5652   0.297929E-01   0.101361E-02   0.000000E+00  -0.921973E-03   0.119937E-09   0.140180E-07   0.655967E-10
  5653   0.297257E-01   0.101110E-02   0.000000E+00  -0.920090E-03   0.119887E-09   0.140101E-07   0.655431E-10
  5654   0.296588E-01   0.100859E-02   0.000000E+00  -0.918195E-03   0.119837E-09   0.140023E-07   0.654887E-10
  5655   0.295922E-01   0.100609E-02   0.000000E+00  -0.916290E-03   0.119787E-09   0.139945E-07   0.654336E-10
  5656   0.295259E-01   0.100358E-02   0.000000E+00  -0.914374E-03   0.119737E-09   0.139867E-07   0.653778E-10
  5657   0.294599E-01   0.100108E-02   0.000000E+00  -0.912447E-03   0.119687E-09   0.139790E-07   0.653214E-10
  5658   0.293942E-01   0.998578E-03   0.000000E+00  -0.910509E-03   0.119637E-09   0.139712E-07   0.652642E-10
  5659   0.293288E-01   0.996079E-03   0.000000E+00  -0.908561E-03   0.119587E-09   0.139635E-07   0.652063E-10
  5660   0.292637E-01   0.993582E-03   0.000000E+00  -0.906602E-03   0.119537E-09   0.139557E-07   0.651477E-10
  5661   0.291990E-01   0.991087E-03   0.000000E+00  -0.904632E-03   0.119487E-09   0.139480E-07   0.650884E-10
  5662   0.291345E-01   0.988594E-03   0.000000E+00  -0.902652E-03   0.119437E-09   0.139403E-07   0.650285E-10
  5663   0.290703E-01   0.986103E-03   0.000000E+00  -0.900661E-03   0.119388E-09   0.139326E-07   0.649678E-10
  5664   0.290064E-01   0.983614E-03   0.000000E+00  -0.898660E-03   0.119338E-09   0.139250E-07   0.649065E-10
  5665   0.289429E-01   0.981127E-03   0.000000E+00  -0.896649E-03   0.119288E-09   0.139173E-07   0.648445E-10
  5666   0.288796E-01   0.978642E-03   0.000000E+00  -0.894628E-03   0.119238E-09   0.139097E-07   0.647819E-10
  5667   0.288166E-01   0.976159E-03   0.000000E+00  -0.892596E-03   0.119189E-09   0.139021E-07   0.647185E-10
  5668   0.287539E-01   0.973677E-03   0.000000E+00  -0.890554E-03   0.119139E-09   0.138945E-07   0.646545E-10
  5669   0.286915E-01   0.971198E-03   0.000000E+00  -0.888502E-03   0.119089E-09   0.138869E-07   0.645898E-10
  5670   0.286295E-01   0.968721E-03   0.000000E+00  -0.886439E-03   0.119040E-09   0.138793E-07   0.645244E-10
  5671   0.285677E-01   0.966246E-03   0.000000E+00  -0.884367E-03   0.118990E-09   0.138717E-07   0.644584E-10
  5672   0.285062E-01   0.963773E-03   0.000000E+00  -0.882285E-03   0.118941E-09   0.138642E-07   0.643918E-10
  5673   0.284449E-01   0.961302E-03   0.000000E+00  -0.880193E-03   0.118891E-09   0.138566E-07   0.643245E-10
  5674   0.283840E-01   0.958832E-03   0.000000E+00  -0.878091E-03   0.118842E-09   0.138491E-07   0.642565E-10
  5675   0.283234E-01   0.956365E-03   0.000000E+00  -0.875980E-03   0.118792E-09   0.138416E-07   0.641879E-10
  5676   0.282631E-01   0.953900E-03   0.000000E+00  -0.873858E-03   0.118743E-09   0.138341E-07   0.641186E-10
  5677   0.282030E-01   0.951437E-03   0.000000E+00  -0.871727E-03   0.118693E-09   0.138266E-07   0.640487E-10
  5678   0.281432E-01   0.948976E-03   0.000000E+00  -0.869587E-03   0.118644E-09   0.138191E-07   0.639781E-10
  5679   0.280838E-01   0.946517E-03   0.000000E+00  -0.867436E-03   0.118595E-09   0.138117E-07   0.639070E-10
  5680   0.280246E-01   0.944060E-03   0.000000E+00  -0.865277E-03   0.118545E-09   0.138042E-07   0.638351E-10
  5681   0.279657E-01   0.941606E-03   0.000000E+00  -0.863107E-03   0.118496E-09   0.137968E-07   0.637627E-10
  5682   0.279070E-01   0.939153E-03   0.000000E+00  -0.860929E-03   0.118447E-09   0.137894E-07   0.636896E-10
  5683   0.278487E-01   0.936702E-03   0.000000E+00  -0.858741E-03   0.118398E-09   0.137820E-07   0.636159E-10
  5684   0.277906E-01   0.934254E-03   0.000000E+00  -0.856544E-03   0.118348E-09   0.137746E-07   0.635416E-10
  5685   0.277329E-01   0.931807E-03   0.000000E+00  -0.854337E-03   0.118299E-09   0.137673E-07   0.634666E-10
  5686   0.276754E-01   0.929363E-03   0.000000E+00  -0.852122E-03   0.118250E-09   0.137599E-07   0.633911E-10
  5687   0.276182E-01   0.926921E-03   0.000000E+00  -0.849897E-03   0.118201E-09   0.137525E-07   0.633149E-10
  5688   0.275612E-01   0.924481E-03   0.000000E+00  -0.847663E-03   0.118152E-09   0.137452E-07   0.632381E-10
  5689   0.275046E-01   0.922043E-03   0.000000E+00  -0.845421E-03   0.118103E-09   0.137379E-07   0.631608E-10
  5690   0.274482E-01   0.919607E-03   0.000000E+00  -0.843169E-03   0.118054E-09   0.137306E-07   0.630828E-10
  5691   0.273921E-01   0.917173E-03   0.000000E+00  -0.840908E-03   0.118005E-09   0.137233E-07   0.630042E-10
  5692   0.273362E-01   0.914741E-03   0.000000E+00  -0.838639E-03   0.117956E-09   0.137160E-07   0.629250E-10
  5693   0.272807E-01   0.912312E-03   0.000000E+00  -0.836361E-03   0.117907E-09   0.137088E-07   0.628452E-10
  5694   0.272254E-01   0.909885E-03   0.000000E+00  -0.834074E-03   0.117858E-09   0.137015E-07   0.627649E-10
  5695   0.271704E-01   0.907459E-03   0.000000E+00  -0.831778E-03   0.117809E-09   0.136943E-07   0.626839E-10
  5696   0.271156E-01   0.905037E-03   0.000000E+00  -0.829474E-03   0.117760E-09   0.136870E-07   0.626024E-10
  5697   0.270611E-01   0.902616E-03   0.000000E+00  -0.827161E-03   0.117711E-09   0.136798E-07   0.625202E-10
  5698   0.270069E-01   0.900197E-03   0.000000E+00  -0.824840E-03   0.117663E-09   0.136726E-07   0.624375E-10
  5699   0.269530E-01   0.897781E-03   0.000000E+00  -0.822510E-03   0.117614E-09   0.136654E-07   0.623542E-10
  5700   0.268993E-01   0.895366E-03   0.000000E+00  -0.820172E-03   0.117565E-09   0.136583E-07   0.622704E-10
  5701   0.268459E-01   0.892954E-03   0.000000E+00  -0.817826E-03   0.117516E-09   0.136511E-07   0.621860E-10
  5702   0.267928E-01   0.890544E-03   0.000000E+00  -0.815471E-03   0.117468E-09   0.136440E-07   0.621010E-10
  5703   0.267399E-01   0.888137E-03   0.000000E+00  -0.813108E-03   0.117419E-09   0.136368E-07   0.620154E-10
  5704   0.266873E-01   0.885731E-03   0.000000E+00  -0.810737E-03   0.117370E-09   0.136297E-07   0.619293E-10
  5705   0.266350E-01   0.883328E-03   0.000000E+00  -0.808358E-03   0.117322E-09   0.136226E-07   0.618426E-10
  5706   0.265829E-01   0.880927E-03   0.000000E+00  -0.805971E-03   0.117273E-09   0.136155E-07   0.617554E-10
  5707   0.265311E-01   0.878528E-03   0.000000E+00  -0.803575E-03   0.117225E-09   0.136084E-07   0.616676E-10
  5708   0.264795E-01   0.876132E-03   0.000000E+00  -0.801172E-03   0.117176E-09   0.136014E-07   0.615793E-10
  5709   0.264282E-01   0.873738E-03   0.000000E+00  -0.798761E-03   0.117128E-09   0.135943E-07   0.614904E-10
  5710   0.263772E-01   0.871346E-03   0.000000E+00  -0.796342E-03   0.117079E-09   0.135873E-07   0.614010E-10
  5711   0.263264E-01   0.868956E-03   0.000000E+00  -0.793916E-03   0.117031E-09   0.135802E-07   0.613110E-10
  5712   0.262759E-01   0.866568E-03   0.000000E+00  -0.791481E-03   0.116982E-09   0.135732E-07   0.612206E-10
  5713   0.262256E-01   0.864183E-03   0.000000E+00  -0.789039E-03   0.116934E-09   0.135662E-07   0.611295E-10
  5714   0.261756E-01   0.861800E-03   0.000000E+00  -0.786589E-03   0.116886E-09   0.135592E-07   0.610380E-10
  5715   0.261258E-01   0.859420E-03   0.000000E+00  -0.784132E-03   0.116837E-09   0.135522E-07   0.609459E-10
  5716   0.260763E-01   0.857041E-03   0.000000E+00  -0.781668E-03   0.116789E-09   0.135452E-07   0.608533E-10
  5717   0.260271E-01   0.854665E-03   0.000000E+00  -0.779195E-03   0.116741E-09   0.135383E-07   0.607601E-10
  5718   0.259781E-01   0.852291E-03   0.000000E+00  -0.776716E-03   0.116692E-09   0.135313E-07   0.606665E-10
  5719   0.259293E-01   0.849920E-03   0.000000E+00  -0.774229E-03   0.116644E-09   0.135244E-07   0.605723E-10
  5720   0.258808E-01   0.847551E-03   0.000000E+00  -0.771735E-03   0.116596E-09   0.135175E-07   0.604776E-10
  5721   0.258325E-01   0.845184E-03   0.000000E+00  -0.769234E-03   0.116548E-09   0.135106E-07   0.603824E-10
  5722   0.257845E-01   0.842820E-03   0.000000E+00  -0.766725E-03   0.116500E-09   0.135037E-07   0.602867E-10
  5723   0.257368E-01   0.840457E-03   0.000000E+00  -0.764209E-03   0.116452E-09   0.134968E-07   0.601905E-10
  5724   0.256893E-01   0.838098E-03   0.000000E+00  -0.761687E-03   0.116403E-09   0.134899E-07   0.600938E-10
  5725   0.256420E-01   0.835740E-03   0.000000E+00  -0.759157E-03   0.116355E-09   0.134831E-07   0.599966E-10
  5726   0.255950E-01   0.833385E-03   0.000000E+00  -0.756620E-03   0.116307E-09   0.134762E-07   0.598989E-10
  5727   0.255482E-01   0.831032E-03   0.000000E+00  -0.754077E-03   0.116259E-09   0.134694E-07   0.598008E-10
  5728   0.255016E-01   0.828682E-03   0.000000E+00  -0.751527E-03   0.116211E-09   0.134625E-07   0.597021E-10
  5729   0.254553E-01   0.826334E-03   0.000000E+00  -0.748970E-03   0.116163E-09   0.134557E-07   0.596029E-10
  5730   0.254093E-01   0.823988E-03   0.000000E+00  -0.746406E-03   0.116116E-09   0.134489E-07   0.595033E-10
  5731   0.253634E-01   0.821645E-03   0.000000E+00  -0.743835E-03   0.116068E-09   0.134421E-07   0.594032E-10
  5732   0.253179E-01   0.819304E-03   0.000000E+00  -0.741258E-03   0.116020E-09   0.134353E-07   0.593026E-10
  5733   0.252725E-01   0.816966E-03   0.000000E+00  -0.738675E-03   0.115972E-09   0.134286E-07   0.592015E-10
  5734   0.252274E-01   0.814630E-03   0.000000E+00  -0.736085E-03   0.115924E-09   0.134218E-07   0.590999E-10
  5735   0.251825E-01   0.812296E-03   0.000000E+00  -0.733488E-03   0.115876E-09   0.134151E-07   0.589979E-10
  5736   0.251379E-01   0.809965E-03   0.000000E+00  -0.730885E-03   0.115829E-09   0.134083E-07   0.588955E-10
  5737   0.250935E-01   0.807636E-03   0.000000E+00  -0.728276E-03   0.115781E-09   0.134016E-07   0.587925E-10
  5738   0.250493E-01   0.805310E-03   0.000000E+00  -0.725661E-03   0.115733E-09   0.133949E-07   0.586891E-10
  5739   0.250054E-01   0.802986E-03   0.000000E+00  -0.723039E-03   0.115686E-09   0.133882E-07   0.585853E-10
  5740   0.249617E-01   0.800665E-03   0.000000E+00  -0.720411E-03   0.115638E-09   0.133815E-07   0.584810E-10
  5741   0.249182E-01   0.798346E-03   0.000000E+00  -0.717777E-03   0.115590E-09   0.133748E-07   0.583762E-10
  5742   0.248750E-01   0.796029E-03   0.000000E+00  -0.715137E-03   0.115543E-09   0.133682E-07   0.582710E-10
  5743   0.248320E-01   0.793715E-03   0.000000E+00  -0.712491E-03   0.115495E-09   0.133615E-07   0.581654E-10
  5744   0.247892E-01   0.791403E-03   0.000000E+00  -0.709839E-03   0.115448E-09   0.133549E-07   0.580593E-10
  5745   0.247466E-01   0.789094E-03   0.000000E+00  -0.707181E-03   0.115400E-09   0.133482E-07   0.579528E-10
  5746   0.247043E-01   0.786788E-03   0.000000E+00  -0.704518E-03   0.115353E-09   0.133416E-07   0.578458E-10
  5747   0.246622E-01   0.784483E-03   0.000000E+00  -0.701848E-03   0.115305E-09   0.133350E-07   0.577385E-10
  5748   0.246203E-01   0.782182E-03   0.000000E+00  -0.699173E-03   0.115258E-09   0.133284E-07   0.576307E-10
  5749   0.245786E-01   0.779882E-03   0.000000E+00  -0.696492E-03   0.115210E-09   0.133218E-07   0.575224E-10
  5750   0.245372E-01   0.777586E-03   0.000000E+00  -0.693806E-03   0.115163E-09   0.133152E-07   0.574138E-10
  5751   0.244959E-01   0.775292E-03   0.000000E+00  -0.691114E-03   0.115116E-09   0.133087E-07   0.573047E-10
  5752   0.244549E-01   0.773000E-03   0.000000E+00  -0.688417E-03   0.115068E-09   0.133021E-07   0.571952E-10
  5753   0.244142E-01   0.770711E-03   0.000000E+00  -0.685714E-03   0.115021E-09   0.132956E-07   0.570853E-10
  5754   0.243736E-01   0.768424E-03   0.000000E+00  -0.683006E-03   0.114974E-09   0.132890E-07   0.569750E-10
  5755   0.243333E-01   0.766140E-03   0.000000E+00  -0.680292E-03   0.114927E-09   0.132825E-07   0.568642E-10
  5756   0.242931E-01   0.763859E-03   0.000000E+00  -0.677573E-03   0.114879E-09   0.132760E-07   0.567531E-10
  5757   0.242532E-01   0.761580E-03   0.000000E+00  -0.674849E-03   0.114832E-09   0.132695E-07   0.566416E-10
  5758   0.242135E-01   0.759303E-03   0.000000E+00  -0.672120E-03   0.114785E-09   0.132630E-07   0.565297E-10
  5759   0.241740E-01   0.757030E-03   0.000000E+00  -0.669386E-03   0.114738E-09   0.132565E-07   0.564173E-10
  5760   0.241348E-01   0.754758E-03   0.000000E+00  -0.666647E-03   0.114691E-09   0.132500E-07   0.563046E-10
  5761   0.240957E-01   0.752490E-03   0.000000E+00  -0.663903E-03   0.114644E-09   0.132436E-07   0.561915E-10
  5762   0.240569E-01   0.750224E-03   0.000000E+00  -0.661153E-03   0.114597E-09   0.132371E-07   0.560780E-10
  5763   0.240182E-01   0.747960E-03   0.000000E+00  -0.658399E-03   0.114550E-09   0.132307E-07   0.559642E-10
  5764   0.239798E-01   0.745699E-03   0.000000E+00  -0.655640E-03   0.114503E-09   0.132243E-07   0.558499E-10
  5765   0.239416E-01   0.743441E-03   0.000000E+00  -0.652877E-03   0.114456E-09   0.132178E-07   0.557353E-10
  5766   0.239036E-01   0.741185E-03   0.000000E+00  -0.650108E-03   0.114409E-09   0.132114E-07   0.556203E-10
  5767   0.238658E-01   0.738932E-03   0.000000E+00  -0.647335E-03   0.114362E-09   0.132050E-07   0.555049E-10
  5768   0.238282E-01   0.736682E-03   0.000000E+00  -0.644558E-03   0.114315E-09   0.131986E-07   0.553892E-10
  5769   0.237908E-01   0.734434E-03   0.000000E+00  -0.641776E-03   0.114268E-09   0.131922E-07   0.552730E-10
  5770   0.237536E-01   0.732189E-03   0.000000E+00  -0.638989E-03   0.114221E-09   0.131859E-07   0.551566E-10
  5771   0.237166E-01   0.729946E-03   0.000000E+00  -0.636198E-03   0.114175E-09   0.131795E-07   0.550398E-10
  5772   0.236799E-01   0.727706E-03   0.000000E+00  -0.633403E-03   0.114128E-09   0.131732E-07   0.549226E-10
  5773   0.236433E-01   0.725469E-03   0.000000E+00  -0.630603E-03   0.114081E-09   0.131668E-07   0.548050E-10
  5774   0.236069E-01   0.723234E-03   0.000000E+00  -0.627799E-03   0.114034E-09   0.131605E-07   0.546872E-10
  5775   0.235707E-01   0.721002E-03   0.000000E+00  -0.624991E-03   0.113988E-09   0.131542E-07   0.545689E-10
  5776   0.235347E-01   0.718773E-03   0.000000E+00  -0.622178E-03   0.113941E-09   0.131478E-07   0.544503E-10
  5777   0.234990E-01   0.716547E-03   0.000000E+00  -0.619362E-03   0.113894E-09   0.131415E-07   0.543314E-10
  5778   0.234634E-01   0.714323E-03   0.000000E+00  -0.616542E-03   0.113848E-09   0.131353E-07   0.542122E-10
  5779   0.234280E-01   0.712101E-03   0.000000E+00  -0.613717E-03   0.113801E-09   0.131290E-07   0.540926E-10
  5780   0.233928E-01   0.709883E-03   0.000000E+00  -0.610889E-03   0.113755E-09   0.131227E-07   0.539727E-10
  5781   0.233578E-01   0.707667E-03   0.000000E+00  -0.608057E-03   0.113708E-09   0.131164E-07   0.538524E-10
  5782   0.233230E-01   0.705454E-03   0.000000E+00  -0.605221E-03   0.113662E-09   0.131102E-07   0.537318E-10
  5783   0.232884E-01   0.703244E-03   0.000000E+00  -0.602381E-03   0.113615E-09   0.131039E-07   0.536110E-10
  5784   0.232540E-01   0.701036E-03   0.000000E+00  -0.599537E-03   0.113569E-09   0.130977E-07   0.534897E-10
  5785   0.232197E-01   0.698831E-03   0.000000E+00  -0.596690E-03   0.113522E-09   0.130915E-07   0.533682E-10
  5786   0.231857E-01   0.696629E-03   0.000000E+00  -0.593839E-03   0.113476E-09   0.130852E-07   0.532464E-10
  5787   0.231518E-01   0.694429E-03   0.000000E+00  -0.590985E-03   0.113429E-09   0.130790E-07   0.531242E-10
  5788   0.231182E-01   0.692233E-03   0.000000E+00  -0.588127E-03   0.113383E-09   0.130728E-07   0.530017E-10
  5789   0.230847E-01   0.690039E-03   0.000000E+00  -0.585266E-03   0.113337E-09   0.130666E-07   0.528790E-10
  5790   0.230514E-01   0.687848E-03   0.000000E+00  -0.582402E-03   0.113290E-09   0.130605E-07   0.527559E-10
  5791   0.230183E-01   0.685659E-03   0.000000E+00  -0.579534E-03   0.113244E-09   0.130543E-07   0.526325E-10
  5792   0.229854E-01   0.683474E-03   0.000000E+00  -0.576663E-03   0.113198E-09   0.130481E-07   0.525089E-10
  5793   0.229526E-01   0.681291E-03   0.000000E+00  -0.573788E-03   0.113152E-09   0.130420E-07   0.523849E-10
  5794   0.229201E-01   0.679111E-03   0.000000E+00  -0.570911E-03   0.113106E-09   0.130358E-07   0.522607E-10
  5795   0.228877E-01   0.676933E-03   0.000000E+00  -0.568030E-03   0.113059E-09   0.130297E-07   0.521361E-10
  5796   0.228555E-01   0.674759E-03   0.000000E+00  -0.565147E-03   0.113013E-09   0.130236E-07   0.520113E-10
  5797   0.228235E-01   0.672587E-03   0.000000E+00  -0.562260E-03   0.112967E-09   0.130174E-07   0.518862E-10
  5798   0.227917E-01   0.670418E-03   0.000000E+00  -0.559371E-03   0.112921E-09   0.130113E-07   0.517609E-10
