#    L    TT             EE             BB             TE             PP             TP             EP          
  1647   0.341888E+03   0.196846E+02   0.000000E+00  -0.241905E+02   0.157821E-08  -0.216519E-05   0.191843E-06
  1648   0.341917E+03   0.195997E+02   0.000000E+00  -0.245405E+02   0.157586E-08  -0.220054E-05   0.191945E-06
  1649   0.341971E+03   0.195127E+02   0.000000E+00  -0.248845E+02   0.157352E-08  -0.222946E-05   0.191946E-06
  1650   0.342050E+03   0.194238E+02   0.000000E+00  -0.252226E+02   0.157118E-08  -0.225169E-05   0.191843E-06
  1651   0.342154E+03   0.193330E+02   0.000000E+00  -0.255546E+02   0.156884E-08  -0.226703E-05   0.191633E-06
  1652   0.342281E+03   0.192402E+02   0.000000E+00  -0.258805E+02   0.156651E-08  -0.227561E-05   0.191317E-06
  1653   0.342431E+03   0.191456E+02   0.000000E+00  -0.262000E+02   0.156418E-08  -0.227765E-05   0.190899E-06
  1654   0.342605E+03   0.190491E+02   0.000000E+00  -0.265131E+02   0.156186E-08  -0.227333E-05   0.190382E-06
  1655   0.342800E+03   0.189509E+02   0.000000E+00  -0.268198E+02   0.155954E-08  -0.226289E-05   0.189768E-06
  1656   0.343016E+03   0.188508E+02   0.000000E+00  -0.271199E+02   0.155722E-08  -0.224651E-05   0.189060E-06
  1657   0.343254E+03   0.187492E+02   0.000000E+00  -0.274132E+02   0.155491E-08  -0.222441E-05   0.188261E-06
  1658   0.343512E+03   0.186457E+02   0.000000E+00  -0.276997E+02   0.155260E-08  -0.219680E-05   0.187374E-06
  1659   0.343790E+03   0.185406E+02   0.000000E+00  -0.279794E+02   0.155030E-08  -0.216389E-05   0.186401E-06
  1660   0.344087E+03   0.184340E+02   0.000000E+00  -0.282521E+02   0.154800E-08  -0.212587E-05   0.185347E-06
  1661   0.344403E+03   0.183258E+02   0.000000E+00  -0.285178E+02   0.154570E-08  -0.208297E-05   0.184213E-06
  1662   0.344736E+03   0.182160E+02   0.000000E+00  -0.287763E+02   0.154341E-08  -0.203538E-05   0.183002E-06
  1663   0.345088E+03   0.181048E+02   0.000000E+00  -0.290277E+02   0.154112E-08  -0.198332E-05   0.181717E-06
  1664   0.345456E+03   0.179922E+02   0.000000E+00  -0.292718E+02   0.153883E-08  -0.192698E-05   0.180362E-06
  1665   0.345840E+03   0.178782E+02   0.000000E+00  -0.295084E+02   0.153655E-08  -0.186659E-05   0.178939E-06
  1666   0.346240E+03   0.177627E+02   0.000000E+00  -0.297377E+02   0.153428E-08  -0.180235E-05   0.177450E-06
  1667   0.346655E+03   0.176460E+02   0.000000E+00  -0.299596E+02   0.153200E-08  -0.173446E-05   0.175899E-06
  1668   0.347084E+03   0.175280E+02   0.000000E+00  -0.301739E+02   0.152974E-08  -0.166313E-05   0.174289E-06
  1669   0.347527E+03   0.174087E+02   0.000000E+00  -0.303805E+02   0.152747E-08  -0.158857E-05   0.172623E-06
  1670   0.347984E+03   0.172883E+02   0.000000E+00  -0.305794E+02   0.152521E-08  -0.151100E-05   0.170902E-06
  1671   0.348452E+03   0.171666E+02   0.000000E+00  -0.307707E+02   0.152295E-08  -0.143060E-05   0.169131E-06
  1672   0.348933E+03   0.170439E+02   0.000000E+00  -0.309541E+02   0.152070E-08  -0.134760E-05   0.167313E-06
  1673   0.349425E+03   0.169201E+02   0.000000E+00  -0.311299E+02   0.151845E-08  -0.126220E-05   0.165449E-06
  1674   0.349928E+03   0.167953E+02   0.000000E+00  -0.312978E+02   0.151620E-08  -0.117461E-05   0.163543E-06
  1675   0.350442E+03   0.166695E+02   0.000000E+00  -0.314578E+02   0.151396E-08  -0.108503E-05   0.161597E-06
  1676   0.350964E+03   0.165429E+02   0.000000E+00  -0.316101E+02   0.151172E-08  -0.993672E-06   0.159616E-06
  1677   0.351497E+03   0.164155E+02   0.000000E+00  -0.317544E+02   0.150949E-08  -0.900748E-06   0.157600E-06
  1678   0.352038E+03   0.162872E+02   0.000000E+00  -0.318909E+02   0.150726E-08  -0.806462E-06   0.155554E-06
  1679   0.352586E+03   0.161582E+02   0.000000E+00  -0.320194E+02   0.150503E-08  -0.711021E-06   0.153481E-06
  1680   0.353142E+03   0.160285E+02   0.000000E+00  -0.321400E+02   0.150281E-08  -0.614634E-06   0.151382E-06
  1681   0.353705E+03   0.158981E+02   0.000000E+00  -0.322526E+02   0.150059E-08  -0.517508E-06   0.149261E-06
  1682   0.354273E+03   0.157672E+02   0.000000E+00  -0.323573E+02   0.149837E-08  -0.419850E-06   0.147122E-06
  1683   0.354847E+03   0.156356E+02   0.000000E+00  -0.324539E+02   0.149616E-08  -0.321868E-06   0.144966E-06
  1684   0.355426E+03   0.155034E+02   0.000000E+00  -0.325425E+02   0.149395E-08  -0.223770E-06   0.142796E-06
  1685   0.356009E+03   0.153707E+02   0.000000E+00  -0.326231E+02   0.149175E-08  -0.125763E-06   0.140616E-06
  1686   0.356596E+03   0.152376E+02   0.000000E+00  -0.326957E+02   0.148955E-08  -0.280545E-07   0.138428E-06
  1687   0.357186E+03   0.151041E+02   0.000000E+00  -0.327603E+02   0.148735E-08   0.691477E-07   0.136236E-06
  1688   0.357778E+03   0.149702E+02   0.000000E+00  -0.328170E+02   0.148516E-08   0.165636E-06   0.134041E-06
  1689   0.358373E+03   0.148359E+02   0.000000E+00  -0.328657E+02   0.148297E-08   0.261203E-06   0.131848E-06
  1690   0.358969E+03   0.147015E+02   0.000000E+00  -0.329065E+02   0.148079E-08   0.355641E-06   0.129658E-06
  1691   0.359566E+03   0.145668E+02   0.000000E+00  -0.329394E+02   0.147860E-08   0.448743E-06   0.127475E-06
  1692   0.360164E+03   0.144319E+02   0.000000E+00  -0.329643E+02   0.147643E-08   0.540300E-06   0.125301E-06
  1693   0.360760E+03   0.142968E+02   0.000000E+00  -0.329814E+02   0.147425E-08   0.630106E-06   0.123140E-06
  1694   0.361356E+03   0.141617E+02   0.000000E+00  -0.329906E+02   0.147208E-08   0.717952E-06   0.120995E-06
  1695   0.361950E+03   0.140266E+02   0.000000E+00  -0.329919E+02   0.146991E-08   0.803632E-06   0.118867E-06
  1696   0.362543E+03   0.138913E+02   0.000000E+00  -0.329855E+02   0.146775E-08   0.886937E-06   0.116760E-06
  1697   0.363133E+03   0.137561E+02   0.000000E+00  -0.329712E+02   0.146559E-08   0.967661E-06   0.114678E-06
  1698   0.363720E+03   0.136209E+02   0.000000E+00  -0.329492E+02   0.146344E-08   0.104560E-05   0.112622E-06
  1699   0.364303E+03   0.134858E+02   0.000000E+00  -0.329195E+02   0.146128E-08   0.112053E-05   0.110596E-06
  1700   0.364882E+03   0.133510E+02   0.000000E+00  -0.328821E+02   0.145914E-08   0.119226E-05   0.108602E-06
  1701   0.365456E+03   0.132162E+02   0.000000E+00  -0.328372E+02   0.145699E-08   0.126063E-05   0.106643E-06
  1702   0.366025E+03   0.130817E+02   0.000000E+00  -0.327847E+02   0.145485E-08   0.132566E-05   0.104718E-06
  1703   0.366589E+03   0.129476E+02   0.000000E+00  -0.327248E+02   0.145271E-08   0.138743E-05   0.102824E-06
  1704   0.367146E+03   0.128138E+02   0.000000E+00  -0.326576E+02   0.145058E-08   0.144602E-05   0.100962E-06
  1705   0.367698E+03   0.126804E+02   0.000000E+00  -0.325830E+02   0.144845E-08   0.150149E-05   0.991274E-07
  1706   0.368241E+03   0.125474E+02   0.000000E+00  -0.325013E+02   0.144632E-08   0.155393E-05   0.973203E-07
  1707   0.368777E+03   0.124149E+02   0.000000E+00  -0.324122E+02   0.144420E-08   0.160341E-05   0.955386E-07
  1708   0.369305E+03   0.122829E+02   0.000000E+00  -0.323162E+02   0.144208E-08   0.165001E-05   0.937805E-07
  1709   0.369825E+03   0.121515E+02   0.000000E+00  -0.322130E+02   0.143996E-08   0.169379E-05   0.920445E-07
  1710   0.370335E+03   0.120208E+02   0.000000E+00  -0.321029E+02   0.143785E-08   0.173485E-05   0.903288E-07
  1711   0.370836E+03   0.118906E+02   0.000000E+00  -0.319858E+02   0.143574E-08   0.177325E-05   0.886317E-07
  1712   0.371326E+03   0.117611E+02   0.000000E+00  -0.318620E+02   0.143363E-08   0.180906E-05   0.869517E-07
  1713   0.371806E+03   0.116323E+02   0.000000E+00  -0.317314E+02   0.143153E-08   0.184237E-05   0.852870E-07
  1714   0.372275E+03   0.115043E+02   0.000000E+00  -0.315940E+02   0.142943E-08   0.187325E-05   0.836360E-07
  1715   0.372732E+03   0.113771E+02   0.000000E+00  -0.314502E+02   0.142734E-08   0.190177E-05   0.819969E-07
  1716   0.373178E+03   0.112508E+02   0.000000E+00  -0.312999E+02   0.142525E-08   0.192801E-05   0.803681E-07
  1717   0.373611E+03   0.111253E+02   0.000000E+00  -0.311431E+02   0.142316E-08   0.195205E-05   0.787480E-07
  1718   0.374031E+03   0.110008E+02   0.000000E+00  -0.309801E+02   0.142107E-08   0.197396E-05   0.771348E-07
  1719   0.374439E+03   0.108772E+02   0.000000E+00  -0.308108E+02   0.141899E-08   0.199382E-05   0.755269E-07
  1720   0.374833E+03   0.107545E+02   0.000000E+00  -0.306354E+02   0.141692E-08   0.201170E-05   0.739226E-07
  1721   0.375213E+03   0.106330E+02   0.000000E+00  -0.304541E+02   0.141484E-08   0.202767E-05   0.723203E-07
  1722   0.375579E+03   0.105125E+02   0.000000E+00  -0.302668E+02   0.141277E-08   0.204182E-05   0.707182E-07
  1723   0.375930E+03   0.103931E+02   0.000000E+00  -0.300738E+02   0.141071E-08   0.205422E-05   0.691147E-07
  1724   0.376267E+03   0.102749E+02   0.000000E+00  -0.298751E+02   0.140864E-08   0.206494E-05   0.675082E-07
  1725   0.376588E+03   0.101578E+02   0.000000E+00  -0.296708E+02   0.140658E-08   0.207405E-05   0.658969E-07
  1726   0.376893E+03   0.100419E+02   0.000000E+00  -0.294610E+02   0.140453E-08   0.208165E-05   0.642791E-07
  1727   0.377183E+03   0.992735E+01   0.000000E+00  -0.292459E+02   0.140247E-08   0.208779E-05   0.626533E-07
  1728   0.377456E+03   0.981396E+01   0.000000E+00  -0.290255E+02   0.140042E-08   0.209256E-05   0.610177E-07
  1729   0.377712E+03   0.970195E+01   0.000000E+00  -0.288000E+02   0.139838E-08   0.209604E-05   0.593706E-07
  1730   0.377952E+03   0.959127E+01   0.000000E+00  -0.285694E+02   0.139633E-08   0.209828E-05   0.577104E-07
  1731   0.378174E+03   0.948191E+01   0.000000E+00  -0.283339E+02   0.139430E-08   0.209938E-05   0.560355E-07
  1732   0.378378E+03   0.937394E+01   0.000000E+00  -0.280935E+02   0.139226E-08   0.209941E-05   0.543440E-07
  1733   0.378565E+03   0.926743E+01   0.000000E+00  -0.278485E+02   0.139023E-08   0.209844E-05   0.526345E-07
  1734   0.378733E+03   0.916231E+01   0.000000E+00  -0.275987E+02   0.138820E-08   0.209655E-05   0.509051E-07
  1735   0.378882E+03   0.905866E+01   0.000000E+00  -0.273446E+02   0.138617E-08   0.209382E-05   0.491542E-07
  1736   0.379013E+03   0.895655E+01   0.000000E+00  -0.270861E+02   0.138415E-08   0.209031E-05   0.473802E-07
  1737   0.379125E+03   0.885597E+01   0.000000E+00  -0.268234E+02   0.138213E-08   0.208611E-05   0.455814E-07
  1738   0.379218E+03   0.875693E+01   0.000000E+00  -0.265567E+02   0.138012E-08   0.208129E-05   0.437560E-07
  1739   0.379293E+03   0.865950E+01   0.000000E+00  -0.262861E+02   0.137810E-08   0.207592E-05   0.419025E-07
  1740   0.379348E+03   0.856368E+01   0.000000E+00  -0.260116E+02   0.137610E-08   0.207009E-05   0.400191E-07
  1741   0.379384E+03   0.846947E+01   0.000000E+00  -0.257335E+02   0.137409E-08   0.206386E-05   0.381042E-07
  1742   0.379400E+03   0.837693E+01   0.000000E+00  -0.254520E+02   0.137209E-08   0.205732E-05   0.361561E-07
  1743   0.379396E+03   0.828601E+01   0.000000E+00  -0.251669E+02   0.137009E-08   0.205053E-05   0.341731E-07
  1744   0.379372E+03   0.819684E+01   0.000000E+00  -0.248786E+02   0.136809E-08   0.204358E-05   0.321536E-07
  1745   0.379328E+03   0.810934E+01   0.000000E+00  -0.245871E+02   0.136610E-08   0.203653E-05   0.300959E-07
  1746   0.379264E+03   0.802360E+01   0.000000E+00  -0.242926E+02   0.136411E-08   0.202947E-05   0.279983E-07
  1747   0.379178E+03   0.793954E+01   0.000000E+00  -0.239950E+02   0.136213E-08   0.202247E-05   0.258591E-07
  1748   0.379073E+03   0.785731E+01   0.000000E+00  -0.236948E+02   0.136015E-08   0.201561E-05   0.236767E-07
  1749   0.378946E+03   0.777682E+01   0.000000E+00  -0.233917E+02   0.135817E-08   0.200895E-05   0.214494E-07
  1750   0.378798E+03   0.769808E+01   0.000000E+00  -0.230863E+02   0.135619E-08   0.200258E-05   0.191755E-07
  1751   0.378630E+03   0.762117E+01   0.000000E+00  -0.227783E+02   0.135422E-08   0.199656E-05   0.168542E-07
  1752   0.378440E+03   0.754608E+01   0.000000E+00  -0.224682E+02   0.135225E-08   0.199087E-05   0.144877E-07
  1753   0.378230E+03   0.747283E+01   0.000000E+00  -0.221559E+02   0.135029E-08   0.198550E-05   0.120792E-07
  1754   0.377998E+03   0.740140E+01   0.000000E+00  -0.218417E+02   0.134832E-08   0.198040E-05   0.963177E-08
  1755   0.377745E+03   0.733188E+01   0.000000E+00  -0.215257E+02   0.134636E-08   0.197557E-05   0.714858E-08
  1756   0.377471E+03   0.726419E+01   0.000000E+00  -0.212078E+02   0.134441E-08   0.197097E-05   0.463273E-08
  1757   0.377175E+03   0.719842E+01   0.000000E+00  -0.208885E+02   0.134246E-08   0.196658E-05   0.208732E-08
  1758   0.376858E+03   0.713449E+01   0.000000E+00  -0.205678E+02   0.134051E-08   0.196237E-05  -0.484521E-09
  1759   0.376519E+03   0.707252E+01   0.000000E+00  -0.202458E+02   0.133856E-08   0.195832E-05  -0.307968E-08
  1760   0.376159E+03   0.701244E+01   0.000000E+00  -0.199226E+02   0.133662E-08   0.195440E-05  -0.569504E-08
  1761   0.375777E+03   0.695429E+01   0.000000E+00  -0.195984E+02   0.133468E-08   0.195059E-05  -0.832748E-08
  1762   0.375373E+03   0.689806E+01   0.000000E+00  -0.192732E+02   0.133274E-08   0.194686E-05  -0.109739E-07
  1763   0.374949E+03   0.684377E+01   0.000000E+00  -0.189474E+02   0.133081E-08   0.194318E-05  -0.136311E-07
  1764   0.374502E+03   0.679142E+01   0.000000E+00  -0.186210E+02   0.132888E-08   0.193953E-05  -0.162961E-07
  1765   0.374035E+03   0.674102E+01   0.000000E+00  -0.182941E+02   0.132695E-08   0.193588E-05  -0.189658E-07
  1766   0.373547E+03   0.669258E+01   0.000000E+00  -0.179670E+02   0.132503E-08   0.193222E-05  -0.216369E-07
  1767   0.373038E+03   0.664609E+01   0.000000E+00  -0.176396E+02   0.132311E-08   0.192850E-05  -0.243063E-07
  1768   0.372508E+03   0.660157E+01   0.000000E+00  -0.173123E+02   0.132119E-08   0.192472E-05  -0.269711E-07
  1769   0.371957E+03   0.655901E+01   0.000000E+00  -0.169851E+02   0.131928E-08   0.192083E-05  -0.296280E-07
  1770   0.371386E+03   0.651843E+01   0.000000E+00  -0.166581E+02   0.131737E-08   0.191682E-05  -0.322739E-07
  1771   0.370794E+03   0.647981E+01   0.000000E+00  -0.163316E+02   0.131546E-08   0.191266E-05  -0.349058E-07
  1772   0.370182E+03   0.644315E+01   0.000000E+00  -0.160055E+02   0.131355E-08   0.190833E-05  -0.375204E-07
  1773   0.369549E+03   0.640845E+01   0.000000E+00  -0.156800E+02   0.131165E-08   0.190379E-05  -0.401148E-07
  1774   0.368896E+03   0.637571E+01   0.000000E+00  -0.153553E+02   0.130975E-08   0.189903E-05  -0.426857E-07
  1775   0.368224E+03   0.634493E+01   0.000000E+00  -0.150315E+02   0.130786E-08   0.189402E-05  -0.452300E-07
  1776   0.367530E+03   0.631610E+01   0.000000E+00  -0.147088E+02   0.130597E-08   0.188872E-05  -0.477447E-07
  1777   0.366818E+03   0.628923E+01   0.000000E+00  -0.143871E+02   0.130408E-08   0.188313E-05  -0.502266E-07
  1778   0.366086E+03   0.626430E+01   0.000000E+00  -0.140667E+02   0.130219E-08   0.187721E-05  -0.526725E-07
  1779   0.365333E+03   0.624130E+01   0.000000E+00  -0.137477E+02   0.130031E-08   0.187093E-05  -0.550795E-07
  1780   0.364562E+03   0.622024E+01   0.000000E+00  -0.134302E+02   0.129843E-08   0.186427E-05  -0.574443E-07
  1781   0.363772E+03   0.620110E+01   0.000000E+00  -0.131144E+02   0.129655E-08   0.185721E-05  -0.597639E-07
  1782   0.362962E+03   0.618388E+01   0.000000E+00  -0.128003E+02   0.129468E-08   0.184972E-05  -0.620351E-07
  1783   0.362134E+03   0.616858E+01   0.000000E+00  -0.124880E+02   0.129281E-08   0.184177E-05  -0.642548E-07
  1784   0.361288E+03   0.615516E+01   0.000000E+00  -0.121778E+02   0.129094E-08   0.183334E-05  -0.664200E-07
  1785   0.360423E+03   0.614364E+01   0.000000E+00  -0.118696E+02   0.128908E-08   0.182440E-05  -0.685274E-07
  1786   0.359540E+03   0.613398E+01   0.000000E+00  -0.115636E+02   0.128722E-08   0.181493E-05  -0.705739E-07
  1787   0.358640E+03   0.612620E+01   0.000000E+00  -0.112601E+02   0.128536E-08   0.180490E-05  -0.725565E-07
  1788   0.357721E+03   0.612026E+01   0.000000E+00  -0.109588E+02   0.128350E-08   0.179429E-05  -0.744721E-07
  1789   0.356786E+03   0.611617E+01   0.000000E+00  -0.106602E+02   0.128165E-08   0.178306E-05  -0.763174E-07
  1790   0.355834E+03   0.611389E+01   0.000000E+00  -0.103642E+02   0.127980E-08   0.177120E-05  -0.780894E-07
  1791   0.354864E+03   0.611344E+01   0.000000E+00  -0.100709E+02   0.127796E-08   0.175868E-05  -0.797851E-07
  1792   0.353878E+03   0.611477E+01   0.000000E+00  -0.978042E+01   0.127611E-08   0.174548E-05  -0.814011E-07
  1793   0.352876E+03   0.611788E+01   0.000000E+00  -0.949296E+01   0.127427E-08   0.173156E-05  -0.829346E-07
  1794   0.351856E+03   0.612274E+01   0.000000E+00  -0.920854E+01   0.127244E-08   0.171690E-05  -0.843823E-07
  1795   0.350821E+03   0.612936E+01   0.000000E+00  -0.892725E+01   0.127060E-08   0.170148E-05  -0.857410E-07
  1796   0.349770E+03   0.613769E+01   0.000000E+00  -0.864914E+01   0.126877E-08   0.168528E-05  -0.870078E-07
  1797   0.348704E+03   0.614774E+01   0.000000E+00  -0.837443E+01   0.126694E-08   0.166825E-05  -0.881794E-07
  1798   0.347622E+03   0.615946E+01   0.000000E+00  -0.810320E+01   0.126512E-08   0.165039E-05  -0.892529E-07
  1799   0.346526E+03   0.617286E+01   0.000000E+00  -0.783536E+01   0.126330E-08   0.163167E-05  -0.902249E-07
  1800   0.345415E+03   0.618790E+01   0.000000E+00  -0.757121E+01   0.126148E-08   0.161205E-05  -0.910925E-07
  1801   0.344291E+03   0.620457E+01   0.000000E+00  -0.731073E+01   0.125966E-08   0.159153E-05  -0.918538E-07
  1802   0.343153E+03   0.622285E+01   0.000000E+00  -0.705402E+01   0.125785E-08   0.157017E-05  -0.925118E-07
  1803   0.342001E+03   0.624272E+01   0.000000E+00  -0.680121E+01   0.125604E-08   0.154803E-05  -0.930711E-07
  1804   0.340836E+03   0.626414E+01   0.000000E+00  -0.655237E+01   0.125423E-08   0.152519E-05  -0.935361E-07
  1805   0.339659E+03   0.628710E+01   0.000000E+00  -0.630757E+01   0.125243E-08   0.150172E-05  -0.939111E-07
  1806   0.338470E+03   0.631158E+01   0.000000E+00  -0.606690E+01   0.125063E-08   0.147769E-05  -0.942005E-07
  1807   0.337269E+03   0.633755E+01   0.000000E+00  -0.583042E+01   0.124883E-08   0.145317E-05  -0.944089E-07
  1808   0.336056E+03   0.636498E+01   0.000000E+00  -0.559823E+01   0.124703E-08   0.142824E-05  -0.945405E-07
  1809   0.334832E+03   0.639386E+01   0.000000E+00  -0.537041E+01   0.124524E-08   0.140296E-05  -0.945998E-07
  1810   0.333597E+03   0.642416E+01   0.000000E+00  -0.514702E+01   0.124345E-08   0.137741E-05  -0.945912E-07
  1811   0.332351E+03   0.645584E+01   0.000000E+00  -0.492814E+01   0.124166E-08   0.135165E-05  -0.945191E-07
  1812   0.331094E+03   0.648889E+01   0.000000E+00  -0.471382E+01   0.123988E-08   0.132577E-05  -0.943879E-07
  1813   0.329828E+03   0.652327E+01   0.000000E+00  -0.450414E+01   0.123810E-08   0.129982E-05  -0.942020E-07
  1814   0.328552E+03   0.655897E+01   0.000000E+00  -0.429915E+01   0.123632E-08   0.127389E-05  -0.939659E-07
  1815   0.327268E+03   0.659596E+01   0.000000E+00  -0.409892E+01   0.123454E-08   0.124804E-05  -0.936839E-07
  1816   0.325974E+03   0.663420E+01   0.000000E+00  -0.390351E+01   0.123277E-08   0.122235E-05  -0.933605E-07
  1817   0.324673E+03   0.667367E+01   0.000000E+00  -0.371298E+01   0.123100E-08   0.119688E-05  -0.930000E-07
  1818   0.323364E+03   0.671434E+01   0.000000E+00  -0.352737E+01   0.122924E-08   0.117171E-05  -0.926069E-07
  1819   0.322047E+03   0.675619E+01   0.000000E+00  -0.334675E+01   0.122747E-08   0.114691E-05  -0.921856E-07
  1820   0.320722E+03   0.679918E+01   0.000000E+00  -0.317115E+01   0.122571E-08   0.112255E-05  -0.917404E-07
  1821   0.319391E+03   0.684325E+01   0.000000E+00  -0.300063E+01   0.122395E-08   0.109870E-05  -0.912759E-07
  1822   0.318055E+03   0.688846E+01   0.000000E+00  -0.283523E+01   0.122220E-08   0.107544E-05  -0.907964E-07
  1823   0.316711E+03   0.693471E+01   0.000000E+00  -0.267501E+01   0.122045E-08   0.105283E-05  -0.903063E-07
  1824   0.315361E+03   0.698195E+01   0.000000E+00  -0.252001E+01   0.121870E-08   0.103095E-05  -0.898100E-07
  1825   0.314007E+03   0.703016E+01   0.000000E+00  -0.237025E+01   0.121695E-08   0.100986E-05  -0.893120E-07
  1826   0.312648E+03   0.707943E+01   0.000000E+00  -0.222577E+01   0.121521E-08   0.989645E-06  -0.888166E-07
  1827   0.311283E+03   0.712954E+01   0.000000E+00  -0.208659E+01   0.121346E-08   0.970369E-06  -0.883282E-07
  1828   0.309915E+03   0.718057E+01   0.000000E+00  -0.195273E+01   0.121173E-08   0.952106E-06  -0.878514E-07
  1829   0.308544E+03   0.723251E+01   0.000000E+00  -0.182422E+01   0.120999E-08   0.934926E-06  -0.873904E-07
  1830   0.307169E+03   0.728529E+01   0.000000E+00  -0.170111E+01   0.120826E-08   0.918901E-06  -0.869496E-07
  1831   0.305792E+03   0.733885E+01   0.000000E+00  -0.158339E+01   0.120653E-08   0.904102E-06  -0.865336E-07
  1832   0.304412E+03   0.739319E+01   0.000000E+00  -0.147109E+01   0.120480E-08   0.890601E-06  -0.861467E-07
  1833   0.303031E+03   0.744824E+01   0.000000E+00  -0.136423E+01   0.120308E-08   0.878469E-06  -0.857932E-07
  1834   0.301648E+03   0.750407E+01   0.000000E+00  -0.126282E+01   0.120135E-08   0.867778E-06  -0.854777E-07
  1835   0.300263E+03   0.756054E+01   0.000000E+00  -0.116687E+01   0.119963E-08   0.858599E-06  -0.852046E-07
  1836   0.298879E+03   0.761765E+01   0.000000E+00  -0.107639E+01   0.119792E-08   0.851004E-06  -0.849781E-07
  1837   0.297493E+03   0.767540E+01   0.000000E+00  -0.991396E+00   0.119621E-08   0.845063E-06  -0.848028E-07
  1838   0.296107E+03   0.773373E+01   0.000000E+00  -0.911901E+00   0.119449E-08   0.840849E-06  -0.846831E-07
  1839   0.294721E+03   0.779263E+01   0.000000E+00  -0.837907E+00   0.119279E-08   0.838432E-06  -0.846233E-07
  1840   0.293336E+03   0.785204E+01   0.000000E+00  -0.769404E+00   0.119108E-08   0.837885E-06  -0.846279E-07
  1841   0.291952E+03   0.791196E+01   0.000000E+00  -0.706390E+00   0.118938E-08   0.839278E-06  -0.847013E-07
  1842   0.290568E+03   0.797223E+01   0.000000E+00  -0.648856E+00   0.118768E-08   0.842683E-06  -0.848479E-07
  1843   0.289187E+03   0.803303E+01   0.000000E+00  -0.596799E+00   0.118598E-08   0.848171E-06  -0.850720E-07
  1844   0.287808E+03   0.809419E+01   0.000000E+00  -0.550218E+00   0.118429E-08   0.855815E-06  -0.853782E-07
  1845   0.286431E+03   0.815564E+01   0.000000E+00  -0.509095E+00   0.118260E-08   0.865684E-06  -0.857708E-07
  1846   0.285057E+03   0.821747E+01   0.000000E+00  -0.473429E+00   0.118091E-08   0.877852E-06  -0.862542E-07
  1847   0.283686E+03   0.827961E+01   0.000000E+00  -0.443202E+00   0.117922E-08   0.892388E-06  -0.868329E-07
  1848   0.282318E+03   0.834197E+01   0.000000E+00  -0.418391E+00   0.117754E-08   0.909365E-06  -0.875112E-07
  1849   0.280955E+03   0.840457E+01   0.000000E+00  -0.398985E+00   0.117586E-08   0.928854E-06  -0.882936E-07
  1850   0.279595E+03   0.846733E+01   0.000000E+00  -0.384960E+00   0.117418E-08   0.950927E-06  -0.891844E-07
  1851   0.278239E+03   0.853026E+01   0.000000E+00  -0.376315E+00   0.117250E-08   0.975626E-06  -0.901867E-07
  1852   0.276888E+03   0.859328E+01   0.000000E+00  -0.373022E+00   0.117083E-08   0.100288E-05  -0.912975E-07
  1853   0.275542E+03   0.865647E+01   0.000000E+00  -0.375053E+00   0.116916E-08   0.103261E-05  -0.925127E-07
  1854   0.274202E+03   0.871961E+01   0.000000E+00  -0.382373E+00   0.116749E-08   0.106470E-05  -0.938280E-07
  1855   0.272868E+03   0.878284E+01   0.000000E+00  -0.394932E+00   0.116583E-08   0.109906E-05  -0.952390E-07
  1856   0.271540E+03   0.884601E+01   0.000000E+00  -0.412710E+00   0.116416E-08   0.113561E-05  -0.967416E-07
  1857   0.270218E+03   0.890921E+01   0.000000E+00  -0.435665E+00   0.116250E-08   0.117423E-05  -0.983314E-07
  1858   0.268903E+03   0.897229E+01   0.000000E+00  -0.463754E+00   0.116085E-08   0.121484E-05  -0.100004E-06
  1859   0.267595E+03   0.903524E+01   0.000000E+00  -0.496943E+00   0.115919E-08   0.125734E-05  -0.101756E-06
  1860   0.266296E+03   0.909807E+01   0.000000E+00  -0.535188E+00   0.115754E-08   0.130164E-05  -0.103582E-06
  1861   0.265004E+03   0.916077E+01   0.000000E+00  -0.578441E+00   0.115589E-08   0.134764E-05  -0.105478E-06
  1862   0.263720E+03   0.922320E+01   0.000000E+00  -0.626650E+00   0.115425E-08   0.139525E-05  -0.107440E-06
  1863   0.262445E+03   0.928544E+01   0.000000E+00  -0.679782E+00   0.115260E-08   0.144436E-05  -0.109463E-06
  1864   0.261179E+03   0.934749E+01   0.000000E+00  -0.737786E+00   0.115096E-08   0.149489E-05  -0.111544E-06
  1865   0.259922E+03   0.940911E+01   0.000000E+00  -0.800612E+00   0.114932E-08   0.154674E-05  -0.113679E-06
  1866   0.258674E+03   0.947047E+01   0.000000E+00  -0.868212E+00   0.114769E-08   0.159981E-05  -0.115861E-06
  1867   0.257436E+03   0.953149E+01   0.000000E+00  -0.940534E+00   0.114605E-08   0.165401E-05  -0.118089E-06
  1868   0.256209E+03   0.959210E+01   0.000000E+00  -0.101751E+01   0.114442E-08   0.170924E-05  -0.120357E-06
  1869   0.254991E+03   0.965229E+01   0.000000E+00  -0.109908E+01   0.114279E-08   0.176541E-05  -0.122660E-06
  1870   0.253785E+03   0.971207E+01   0.000000E+00  -0.118519E+01   0.114117E-08   0.182242E-05  -0.124996E-06
  1871   0.252589E+03   0.977136E+01   0.000000E+00  -0.127577E+01   0.113954E-08   0.188018E-05  -0.127359E-06
  1872   0.251404E+03   0.983017E+01   0.000000E+00  -0.137077E+01   0.113792E-08   0.193859E-05  -0.129745E-06
