#    L    TT             EE             BB             TE             PP             TP             EP          
  8974   0.248342E-02  -0.220708E-04   0.000000E+00   0.951945E-04   0.391115E-10   0.317815E-08  -0.312906E-12
  8975   0.248250E-02  -0.220747E-04   0.000000E+00   0.951908E-04   0.391006E-10   0.317697E-08  -0.313827E-12
  8976   0.248158E-02  -0.220786E-04   0.000000E+00   0.951868E-04   0.390896E-10   0.317579E-08  -0.314744E-12
  8977   0.248065E-02  -0.220824E-04   0.000000E+00   0.951827E-04   0.390787E-10   0.317461E-08  -0.315656E-12
  8978   0.247973E-02  -0.220861E-04   0.000000E+00   0.951784E-04   0.390678E-10   0.317343E-08  -0.316564E-12
  8979   0.247880E-02  -0.220898E-04   0.000000E+00   0.951739E-04   0.390569E-10   0.317225E-08  -0.317468E-12
  8980   0.247788E-02  -0.220934E-04   0.000000E+00   0.951692E-04   0.390460E-10   0.317107E-08  -0.318367E-12
  8981   0.247695E-02  -0.220969E-04   0.000000E+00   0.951643E-04   0.390351E-10   0.316989E-08  -0.319262E-12
  8982   0.247603E-02  -0.221004E-04   0.000000E+00   0.951592E-04   0.390242E-10   0.316871E-08  -0.320152E-12
  8983   0.247510E-02  -0.221038E-04   0.000000E+00   0.951539E-04   0.390133E-10   0.316753E-08  -0.321039E-12
  8984   0.247417E-02  -0.221072E-04   0.000000E+00   0.951484E-04   0.390024E-10   0.316635E-08  -0.321920E-12
  8985   0.247324E-02  -0.221105E-04   0.000000E+00   0.951427E-04   0.389916E-10   0.316518E-08  -0.322798E-12
  8986   0.247231E-02  -0.221137E-04   0.000000E+00   0.951368E-04   0.389807E-10   0.316400E-08  -0.323671E-12
  8987   0.247138E-02  -0.221169E-04   0.000000E+00   0.951308E-04   0.389698E-10   0.316282E-08  -0.324540E-12
  8988   0.247045E-02  -0.221200E-04   0.000000E+00   0.951245E-04   0.389589E-10   0.316165E-08  -0.325404E-12
  8989   0.246952E-02  -0.221231E-04   0.000000E+00   0.951181E-04   0.389481E-10   0.316047E-08  -0.326264E-12
  8990   0.246858E-02  -0.221261E-04   0.000000E+00   0.951115E-04   0.389372E-10   0.315930E-08  -0.327120E-12
  8991   0.246765E-02  -0.221290E-04   0.000000E+00   0.951046E-04   0.389264E-10   0.315812E-08  -0.327972E-12
  8992   0.246672E-02  -0.221319E-04   0.000000E+00   0.950976E-04   0.389155E-10   0.315695E-08  -0.328819E-12
  8993   0.246578E-02  -0.221347E-04   0.000000E+00   0.950904E-04   0.389047E-10   0.315578E-08  -0.329662E-12
  8994   0.246485E-02  -0.221374E-04   0.000000E+00   0.950830E-04   0.388938E-10   0.315460E-08  -0.330500E-12
  8995   0.246391E-02  -0.221401E-04   0.000000E+00   0.950754E-04   0.388830E-10   0.315343E-08  -0.331334E-12
  8996   0.246297E-02  -0.221427E-04   0.000000E+00   0.950677E-04   0.388722E-10   0.315226E-08  -0.332164E-12
  8997   0.246203E-02  -0.221453E-04   0.000000E+00   0.950597E-04   0.388613E-10   0.315109E-08  -0.332990E-12
  8998   0.246109E-02  -0.221478E-04   0.000000E+00   0.950515E-04   0.388505E-10   0.314992E-08  -0.333811E-12
  8999   0.246016E-02  -0.221502E-04   0.000000E+00   0.950432E-04   0.388397E-10   0.314875E-08  -0.334628E-12
  9000   0.245922E-02  -0.221526E-04   0.000000E+00   0.950347E-04   0.388289E-10   0.314758E-08  -0.335441E-12
  9001   0.245827E-02  -0.221549E-04   0.000000E+00   0.950259E-04   0.388181E-10   0.314641E-08  -0.336250E-12
  9002   0.245733E-02  -0.221572E-04   0.000000E+00   0.950170E-04   0.388073E-10   0.314524E-08  -0.337054E-12
  9003   0.245639E-02  -0.221594E-04   0.000000E+00   0.950079E-04   0.387964E-10   0.314407E-08  -0.337854E-12
  9004   0.245545E-02  -0.221615E-04   0.000000E+00   0.949987E-04   0.387856E-10   0.314290E-08  -0.338649E-12
  9005   0.245450E-02  -0.221636E-04   0.000000E+00   0.949892E-04   0.387749E-10   0.314173E-08  -0.339441E-12
  9006   0.245356E-02  -0.221656E-04   0.000000E+00   0.949795E-04   0.387641E-10   0.314057E-08  -0.340228E-12
  9007   0.245261E-02  -0.221676E-04   0.000000E+00   0.949697E-04   0.387533E-10   0.313940E-08  -0.341011E-12
  9008   0.245167E-02  -0.221695E-04   0.000000E+00   0.949596E-04   0.387425E-10   0.313823E-08  -0.341790E-12
  9009   0.245072E-02  -0.221713E-04   0.000000E+00   0.949494E-04   0.387317E-10   0.313707E-08  -0.342564E-12
  9010   0.244977E-02  -0.221731E-04   0.000000E+00   0.949390E-04   0.387209E-10   0.313590E-08  -0.343334E-12
  9011   0.244882E-02  -0.221748E-04   0.000000E+00   0.949284E-04   0.387102E-10   0.313474E-08  -0.344100E-12
  9012   0.244788E-02  -0.221764E-04   0.000000E+00   0.949176E-04   0.386994E-10   0.313358E-08  -0.344862E-12
  9013   0.244693E-02  -0.221780E-04   0.000000E+00   0.949067E-04   0.386886E-10   0.313241E-08  -0.345620E-12
  9014   0.244598E-02  -0.221796E-04   0.000000E+00   0.948955E-04   0.386779E-10   0.313125E-08  -0.346373E-12
  9015   0.244502E-02  -0.221810E-04   0.000000E+00   0.948842E-04   0.386671E-10   0.313009E-08  -0.347122E-12
  9016   0.244407E-02  -0.221825E-04   0.000000E+00   0.948726E-04   0.386564E-10   0.312892E-08  -0.347867E-12
  9017   0.244312E-02  -0.221838E-04   0.000000E+00   0.948609E-04   0.386456E-10   0.312776E-08  -0.348608E-12
  9018   0.244217E-02  -0.221851E-04   0.000000E+00   0.948490E-04   0.386349E-10   0.312660E-08  -0.349344E-12
  9019   0.244121E-02  -0.221863E-04   0.000000E+00   0.948370E-04   0.386241E-10   0.312544E-08  -0.350076E-12
  9020   0.244026E-02  -0.221875E-04   0.000000E+00   0.948247E-04   0.386134E-10   0.312428E-08  -0.350805E-12
  9021   0.243930E-02  -0.221886E-04   0.000000E+00   0.948122E-04   0.386027E-10   0.312312E-08  -0.351529E-12
  9022   0.243835E-02  -0.221897E-04   0.000000E+00   0.947996E-04   0.385919E-10   0.312196E-08  -0.352248E-12
  9023   0.243739E-02  -0.221907E-04   0.000000E+00   0.947868E-04   0.385812E-10   0.312080E-08  -0.352964E-12
  9024   0.243643E-02  -0.221916E-04   0.000000E+00   0.947738E-04   0.385705E-10   0.311964E-08  -0.353675E-12
  9025   0.243548E-02  -0.221925E-04   0.000000E+00   0.947606E-04   0.385598E-10   0.311849E-08  -0.354383E-12
  9026   0.243452E-02  -0.221933E-04   0.000000E+00   0.947472E-04   0.385491E-10   0.311733E-08  -0.355086E-12
  9027   0.243356E-02  -0.221941E-04   0.000000E+00   0.947337E-04   0.385384E-10   0.311617E-08  -0.355785E-12
  9028   0.243260E-02  -0.221948E-04   0.000000E+00   0.947200E-04   0.385277E-10   0.311502E-08  -0.356479E-12
  9029   0.243164E-02  -0.221954E-04   0.000000E+00   0.947061E-04   0.385170E-10   0.311386E-08  -0.357170E-12
  9030   0.243067E-02  -0.221960E-04   0.000000E+00   0.946920E-04   0.385063E-10   0.311271E-08  -0.357856E-12
  9031   0.242971E-02  -0.221965E-04   0.000000E+00   0.946777E-04   0.384956E-10   0.311155E-08  -0.358539E-12
  9032   0.242875E-02  -0.221970E-04   0.000000E+00   0.946632E-04   0.384849E-10   0.311040E-08  -0.359217E-12
  9033   0.242778E-02  -0.221974E-04   0.000000E+00   0.946486E-04   0.384742E-10   0.310924E-08  -0.359891E-12
  9034   0.242682E-02  -0.221977E-04   0.000000E+00   0.946338E-04   0.384635E-10   0.310809E-08  -0.360561E-12
  9035   0.242586E-02  -0.221980E-04   0.000000E+00   0.946187E-04   0.384529E-10   0.310694E-08  -0.361227E-12
  9036   0.242489E-02  -0.221983E-04   0.000000E+00   0.946036E-04   0.384422E-10   0.310578E-08  -0.361889E-12
  9037   0.242392E-02  -0.221984E-04   0.000000E+00   0.945882E-04   0.384315E-10   0.310463E-08  -0.362546E-12
  9038   0.242296E-02  -0.221985E-04   0.000000E+00   0.945727E-04   0.384209E-10   0.310348E-08  -0.363200E-12
  9039   0.242199E-02  -0.221986E-04   0.000000E+00   0.945569E-04   0.384102E-10   0.310233E-08  -0.363849E-12
  9040   0.242102E-02  -0.221986E-04   0.000000E+00   0.945410E-04   0.383996E-10   0.310118E-08  -0.364495E-12
  9041   0.242005E-02  -0.221985E-04   0.000000E+00   0.945249E-04   0.383889E-10   0.310003E-08  -0.365136E-12
  9042   0.241908E-02  -0.221984E-04   0.000000E+00   0.945087E-04   0.383783E-10   0.309888E-08  -0.365773E-12
  9043   0.241811E-02  -0.221983E-04   0.000000E+00   0.944922E-04   0.383676E-10   0.309773E-08  -0.366406E-12
  9044   0.241714E-02  -0.221980E-04   0.000000E+00   0.944756E-04   0.383570E-10   0.309658E-08  -0.367035E-12
  9045   0.241617E-02  -0.221977E-04   0.000000E+00   0.944588E-04   0.383464E-10   0.309543E-08  -0.367660E-12
  9046   0.241519E-02  -0.221974E-04   0.000000E+00   0.944418E-04   0.383357E-10   0.309429E-08  -0.368281E-12
  9047   0.241422E-02  -0.221970E-04   0.000000E+00   0.944247E-04   0.383251E-10   0.309314E-08  -0.368898E-12
  9048   0.241325E-02  -0.221965E-04   0.000000E+00   0.944073E-04   0.383145E-10   0.309199E-08  -0.369510E-12
  9049   0.241227E-02  -0.221960E-04   0.000000E+00   0.943898E-04   0.383039E-10   0.309085E-08  -0.370119E-12
  9050   0.241130E-02  -0.221954E-04   0.000000E+00   0.943721E-04   0.382933E-10   0.308970E-08  -0.370724E-12
  9051   0.241032E-02  -0.221948E-04   0.000000E+00   0.943542E-04   0.382827E-10   0.308856E-08  -0.371324E-12
  9052   0.240935E-02  -0.221941E-04   0.000000E+00   0.943362E-04   0.382721E-10   0.308741E-08  -0.371921E-12
  9053   0.240837E-02  -0.221933E-04   0.000000E+00   0.943180E-04   0.382615E-10   0.308627E-08  -0.372513E-12
  9054   0.240739E-02  -0.221925E-04   0.000000E+00   0.942996E-04   0.382509E-10   0.308512E-08  -0.373102E-12
  9055   0.240641E-02  -0.221916E-04   0.000000E+00   0.942810E-04   0.382403E-10   0.308398E-08  -0.373686E-12
  9056   0.240543E-02  -0.221907E-04   0.000000E+00   0.942622E-04   0.382297E-10   0.308284E-08  -0.374266E-12
  9057   0.240445E-02  -0.221897E-04   0.000000E+00   0.942433E-04   0.382191E-10   0.308169E-08  -0.374843E-12
  9058   0.240347E-02  -0.221887E-04   0.000000E+00   0.942242E-04   0.382085E-10   0.308055E-08  -0.375415E-12
  9059   0.240249E-02  -0.221876E-04   0.000000E+00   0.942049E-04   0.381979E-10   0.307941E-08  -0.375984E-12
  9060   0.240151E-02  -0.221865E-04   0.000000E+00   0.941855E-04   0.381874E-10   0.307827E-08  -0.376548E-12
  9061   0.240053E-02  -0.221853E-04   0.000000E+00   0.941658E-04   0.381768E-10   0.307713E-08  -0.377108E-12
  9062   0.239954E-02  -0.221840E-04   0.000000E+00   0.941460E-04   0.381662E-10   0.307599E-08  -0.377665E-12
  9063   0.239856E-02  -0.221827E-04   0.000000E+00   0.941260E-04   0.381557E-10   0.307485E-08  -0.378217E-12
  9064   0.239757E-02  -0.221813E-04   0.000000E+00   0.941059E-04   0.381451E-10   0.307371E-08  -0.378766E-12
  9065   0.239659E-02  -0.221799E-04   0.000000E+00   0.940855E-04   0.381346E-10   0.307257E-08  -0.379310E-12
  9066   0.239560E-02  -0.221784E-04   0.000000E+00   0.940650E-04   0.381240E-10   0.307143E-08  -0.379850E-12
  9067   0.239462E-02  -0.221768E-04   0.000000E+00   0.940443E-04   0.381135E-10   0.307030E-08  -0.380387E-12
  9068   0.239363E-02  -0.221752E-04   0.000000E+00   0.940235E-04   0.381029E-10   0.306916E-08  -0.380919E-12
  9069   0.239264E-02  -0.221736E-04   0.000000E+00   0.940025E-04   0.380924E-10   0.306802E-08  -0.381448E-12
  9070   0.239165E-02  -0.221719E-04   0.000000E+00   0.939813E-04   0.380819E-10   0.306689E-08  -0.381973E-12
  9071   0.239067E-02  -0.221701E-04   0.000000E+00   0.939599E-04   0.380713E-10   0.306575E-08  -0.382493E-12
  9072   0.238968E-02  -0.221683E-04   0.000000E+00   0.939383E-04   0.380608E-10   0.306462E-08  -0.383010E-12
  9073   0.238869E-02  -0.221664E-04   0.000000E+00   0.939166E-04   0.380503E-10   0.306348E-08  -0.383523E-12
  9074   0.238769E-02  -0.221644E-04   0.000000E+00   0.938947E-04   0.380398E-10   0.306235E-08  -0.384031E-12
  9075   0.238670E-02  -0.221625E-04   0.000000E+00   0.938727E-04   0.380293E-10   0.306121E-08  -0.384536E-12
  9076   0.238571E-02  -0.221604E-04   0.000000E+00   0.938504E-04   0.380188E-10   0.306008E-08  -0.385037E-12
  9077   0.238472E-02  -0.221583E-04   0.000000E+00   0.938280E-04   0.380083E-10   0.305895E-08  -0.385534E-12
  9078   0.238372E-02  -0.221561E-04   0.000000E+00   0.938054E-04   0.379978E-10   0.305782E-08  -0.386027E-12
  9079   0.238273E-02  -0.221539E-04   0.000000E+00   0.937827E-04   0.379873E-10   0.305668E-08  -0.386517E-12
  9080   0.238174E-02  -0.221517E-04   0.000000E+00   0.937598E-04   0.379768E-10   0.305555E-08  -0.387002E-12
  9081   0.238074E-02  -0.221493E-04   0.000000E+00   0.937367E-04   0.379663E-10   0.305442E-08  -0.387483E-12
  9082   0.237974E-02  -0.221470E-04   0.000000E+00   0.937134E-04   0.379558E-10   0.305329E-08  -0.387961E-12
  9083   0.237875E-02  -0.221445E-04   0.000000E+00   0.936900E-04   0.379453E-10   0.305216E-08  -0.388434E-12
  9084   0.237775E-02  -0.221420E-04   0.000000E+00   0.936664E-04   0.379349E-10   0.305103E-08  -0.388904E-12
  9085   0.237675E-02  -0.221395E-04   0.000000E+00   0.936426E-04   0.379244E-10   0.304990E-08  -0.389370E-12
  9086   0.237575E-02  -0.221369E-04   0.000000E+00   0.936187E-04   0.379139E-10   0.304877E-08  -0.389832E-12
  9087   0.237475E-02  -0.221342E-04   0.000000E+00   0.935945E-04   0.379035E-10   0.304765E-08  -0.390290E-12
  9088   0.237375E-02  -0.221315E-04   0.000000E+00   0.935703E-04   0.378930E-10   0.304652E-08  -0.390744E-12
  9089   0.237275E-02  -0.221287E-04   0.000000E+00   0.935458E-04   0.378825E-10   0.304539E-08  -0.391194E-12
  9090   0.237175E-02  -0.221259E-04   0.000000E+00   0.935212E-04   0.378721E-10   0.304427E-08  -0.391641E-12
  9091   0.237075E-02  -0.221230E-04   0.000000E+00   0.934964E-04   0.378617E-10   0.304314E-08  -0.392083E-12
  9092   0.236975E-02  -0.221201E-04   0.000000E+00   0.934714E-04   0.378512E-10   0.304201E-08  -0.392522E-12
  9093   0.236875E-02  -0.221171E-04   0.000000E+00   0.934463E-04   0.378408E-10   0.304089E-08  -0.392957E-12
  9094   0.236774E-02  -0.221141E-04   0.000000E+00   0.934210E-04   0.378303E-10   0.303976E-08  -0.393388E-12
  9095   0.236674E-02  -0.221110E-04   0.000000E+00   0.933956E-04   0.378199E-10   0.303864E-08  -0.393815E-12
  9096   0.236573E-02  -0.221079E-04   0.000000E+00   0.933699E-04   0.378095E-10   0.303752E-08  -0.394238E-12
  9097   0.236473E-02  -0.221047E-04   0.000000E+00   0.933441E-04   0.377991E-10   0.303639E-08  -0.394658E-12
  9098   0.236372E-02  -0.221014E-04   0.000000E+00   0.933182E-04   0.377886E-10   0.303527E-08  -0.395073E-12
  9099   0.236272E-02  -0.220981E-04   0.000000E+00   0.932921E-04   0.377782E-10   0.303415E-08  -0.395485E-12
  9100   0.236171E-02  -0.220947E-04   0.000000E+00   0.932658E-04   0.377678E-10   0.303303E-08  -0.395893E-12
  9101   0.236070E-02  -0.220913E-04   0.000000E+00   0.932393E-04   0.377574E-10   0.303190E-08  -0.396298E-12
  9102   0.235969E-02  -0.220878E-04   0.000000E+00   0.932127E-04   0.377470E-10   0.303078E-08  -0.396698E-12
  9103   0.235868E-02  -0.220843E-04   0.000000E+00   0.931859E-04   0.377366E-10   0.302966E-08  -0.397095E-12
  9104   0.235767E-02  -0.220807E-04   0.000000E+00   0.931589E-04   0.377262E-10   0.302854E-08  -0.397487E-12
  9105   0.235666E-02  -0.220771E-04   0.000000E+00   0.931318E-04   0.377158E-10   0.302742E-08  -0.397876E-12
  9106   0.235565E-02  -0.220734E-04   0.000000E+00   0.931045E-04   0.377054E-10   0.302631E-08  -0.398262E-12
  9107   0.235464E-02  -0.220697E-04   0.000000E+00   0.930771E-04   0.376950E-10   0.302519E-08  -0.398643E-12
  9108   0.235363E-02  -0.220659E-04   0.000000E+00   0.930494E-04   0.376847E-10   0.302407E-08  -0.399021E-12
  9109   0.235262E-02  -0.220620E-04   0.000000E+00   0.930216E-04   0.376743E-10   0.302295E-08  -0.399395E-12
  9110   0.235160E-02  -0.220581E-04   0.000000E+00   0.929937E-04   0.376639E-10   0.302183E-08  -0.399765E-12
  9111   0.235059E-02  -0.220542E-04   0.000000E+00   0.929656E-04   0.376536E-10   0.302072E-08  -0.400131E-12
  9112   0.234958E-02  -0.220502E-04   0.000000E+00   0.929373E-04   0.376432E-10   0.301960E-08  -0.400494E-12
  9113   0.234856E-02  -0.220461E-04   0.000000E+00   0.929089E-04   0.376328E-10   0.301849E-08  -0.400852E-12
  9114   0.234754E-02  -0.220420E-04   0.000000E+00   0.928803E-04   0.376225E-10   0.301737E-08  -0.401207E-12
  9115   0.234653E-02  -0.220379E-04   0.000000E+00   0.928515E-04   0.376121E-10   0.301626E-08  -0.401559E-12
  9116   0.234551E-02  -0.220336E-04   0.000000E+00   0.928226E-04   0.376018E-10   0.301514E-08  -0.401906E-12
  9117   0.234449E-02  -0.220294E-04   0.000000E+00   0.927935E-04   0.375914E-10   0.301403E-08  -0.402250E-12
  9118   0.234348E-02  -0.220250E-04   0.000000E+00   0.927642E-04   0.375811E-10   0.301291E-08  -0.402590E-12
  9119   0.234246E-02  -0.220207E-04   0.000000E+00   0.927348E-04   0.375708E-10   0.301180E-08  -0.402927E-12
  9120   0.234144E-02  -0.220162E-04   0.000000E+00   0.927052E-04   0.375604E-10   0.301069E-08  -0.403259E-12
  9121   0.234042E-02  -0.220118E-04   0.000000E+00   0.926755E-04   0.375501E-10   0.300958E-08  -0.403588E-12
  9122   0.233940E-02  -0.220072E-04   0.000000E+00   0.926456E-04   0.375398E-10   0.300847E-08  -0.403913E-12
  9123   0.233838E-02  -0.220026E-04   0.000000E+00   0.926155E-04   0.375295E-10   0.300735E-08  -0.404235E-12
  9124   0.233736E-02  -0.219980E-04   0.000000E+00   0.925853E-04   0.375191E-10   0.300624E-08  -0.404553E-12
  9125   0.233633E-02  -0.219933E-04   0.000000E+00   0.925549E-04   0.375088E-10   0.300513E-08  -0.404867E-12
  9126   0.233531E-02  -0.219886E-04   0.000000E+00   0.925244E-04   0.374985E-10   0.300402E-08  -0.405177E-12
  9127   0.233429E-02  -0.219838E-04   0.000000E+00   0.924937E-04   0.374882E-10   0.300291E-08  -0.405484E-12
  9128   0.233327E-02  -0.219789E-04   0.000000E+00   0.924628E-04   0.374779E-10   0.300181E-08  -0.405787E-12
  9129   0.233224E-02  -0.219740E-04   0.000000E+00   0.924318E-04   0.374676E-10   0.300070E-08  -0.406086E-12
  9130   0.233122E-02  -0.219691E-04   0.000000E+00   0.924006E-04   0.374573E-10   0.299959E-08  -0.406382E-12
  9131   0.233019E-02  -0.219641E-04   0.000000E+00   0.923692E-04   0.374470E-10   0.299848E-08  -0.406674E-12
  9132   0.232916E-02  -0.219590E-04   0.000000E+00   0.923377E-04   0.374368E-10   0.299738E-08  -0.406962E-12
  9133   0.232814E-02  -0.219539E-04   0.000000E+00   0.923061E-04   0.374265E-10   0.299627E-08  -0.407247E-12
  9134   0.232711E-02  -0.219488E-04   0.000000E+00   0.922742E-04   0.374162E-10   0.299516E-08  -0.407528E-12
  9135   0.232608E-02  -0.219436E-04   0.000000E+00   0.922422E-04   0.374059E-10   0.299406E-08  -0.407805E-12
  9136   0.232505E-02  -0.219383E-04   0.000000E+00   0.922101E-04   0.373956E-10   0.299295E-08  -0.408079E-12
  9137   0.232403E-02  -0.219330E-04   0.000000E+00   0.921778E-04   0.373854E-10   0.299185E-08  -0.408349E-12
  9138   0.232300E-02  -0.219276E-04   0.000000E+00   0.921453E-04   0.373751E-10   0.299075E-08  -0.408615E-12
  9139   0.232197E-02  -0.219222E-04   0.000000E+00   0.921127E-04   0.373649E-10   0.298964E-08  -0.408878E-12
  9140   0.232094E-02  -0.219168E-04   0.000000E+00   0.920800E-04   0.373546E-10   0.298854E-08  -0.409137E-12
  9141   0.231990E-02  -0.219112E-04   0.000000E+00   0.920470E-04   0.373444E-10   0.298744E-08  -0.409392E-12
  9142   0.231887E-02  -0.219057E-04   0.000000E+00   0.920139E-04   0.373341E-10   0.298633E-08  -0.409644E-12
  9143   0.231784E-02  -0.219001E-04   0.000000E+00   0.919807E-04   0.373239E-10   0.298523E-08  -0.409893E-12
  9144   0.231681E-02  -0.218944E-04   0.000000E+00   0.919473E-04   0.373136E-10   0.298413E-08  -0.410137E-12
  9145   0.231577E-02  -0.218887E-04   0.000000E+00   0.919137E-04   0.373034E-10   0.298303E-08  -0.410378E-12
  9146   0.231474E-02  -0.218829E-04   0.000000E+00   0.918800E-04   0.372932E-10   0.298193E-08  -0.410616E-12
  9147   0.231371E-02  -0.218771E-04   0.000000E+00   0.918461E-04   0.372830E-10   0.298083E-08  -0.410849E-12
  9148   0.231267E-02  -0.218712E-04   0.000000E+00   0.918121E-04   0.372727E-10   0.297973E-08  -0.411080E-12
  9149   0.231164E-02  -0.218653E-04   0.000000E+00   0.917779E-04   0.372625E-10   0.297863E-08  -0.411306E-12
  9150   0.231060E-02  -0.218593E-04   0.000000E+00   0.917436E-04   0.372523E-10   0.297753E-08  -0.411529E-12
  9151   0.230956E-02  -0.218533E-04   0.000000E+00   0.917091E-04   0.372421E-10   0.297644E-08  -0.411749E-12
  9152   0.230853E-02  -0.218472E-04   0.000000E+00   0.916745E-04   0.372319E-10   0.297534E-08  -0.411965E-12
  9153   0.230749E-02  -0.218411E-04   0.000000E+00   0.916397E-04   0.372217E-10   0.297424E-08  -0.412177E-12
  9154   0.230645E-02  -0.218349E-04   0.000000E+00   0.916047E-04   0.372115E-10   0.297314E-08  -0.412386E-12
  9155   0.230541E-02  -0.218287E-04   0.000000E+00   0.915696E-04   0.372013E-10   0.297205E-08  -0.412591E-12
  9156   0.230437E-02  -0.218224E-04   0.000000E+00   0.915343E-04   0.371911E-10   0.297095E-08  -0.412792E-12
  9157   0.230333E-02  -0.218161E-04   0.000000E+00   0.914989E-04   0.371809E-10   0.296986E-08  -0.412990E-12
  9158   0.230229E-02  -0.218097E-04   0.000000E+00   0.914633E-04   0.371707E-10   0.296876E-08  -0.413185E-12
  9159   0.230125E-02  -0.218033E-04   0.000000E+00   0.914276E-04   0.371605E-10   0.296767E-08  -0.413376E-12
  9160   0.230021E-02  -0.217968E-04   0.000000E+00   0.913917E-04   0.371504E-10   0.296657E-08  -0.413563E-12
  9161   0.229917E-02  -0.217903E-04   0.000000E+00   0.913557E-04   0.371402E-10   0.296548E-08  -0.413747E-12
  9162   0.229813E-02  -0.217837E-04   0.000000E+00   0.913195E-04   0.371300E-10   0.296439E-08  -0.413927E-12
  9163   0.229708E-02  -0.217771E-04   0.000000E+00   0.912832E-04   0.371199E-10   0.296330E-08  -0.414104E-12
  9164   0.229604E-02  -0.217704E-04   0.000000E+00   0.912467E-04   0.371097E-10   0.296220E-08  -0.414278E-12
  9165   0.229499E-02  -0.217637E-04   0.000000E+00   0.912100E-04   0.370996E-10   0.296111E-08  -0.414447E-12
  9166   0.229395E-02  -0.217570E-04   0.000000E+00   0.911733E-04   0.370894E-10   0.296002E-08  -0.414614E-12
  9167   0.229290E-02  -0.217501E-04   0.000000E+00   0.911363E-04   0.370793E-10   0.295893E-08  -0.414776E-12
  9168   0.229186E-02  -0.217433E-04   0.000000E+00   0.910992E-04   0.370691E-10   0.295784E-08  -0.414936E-12
  9169   0.229081E-02  -0.217364E-04   0.000000E+00   0.910620E-04   0.370590E-10   0.295675E-08  -0.415091E-12
  9170   0.228977E-02  -0.217294E-04   0.000000E+00   0.910246E-04   0.370488E-10   0.295566E-08  -0.415244E-12
  9171   0.228872E-02  -0.217224E-04   0.000000E+00   0.909870E-04   0.370387E-10   0.295457E-08  -0.415393E-12
  9172   0.228767E-02  -0.217153E-04   0.000000E+00   0.909493E-04   0.370286E-10   0.295349E-08  -0.415538E-12
  9173   0.228662E-02  -0.217082E-04   0.000000E+00   0.909115E-04   0.370184E-10   0.295240E-08  -0.415680E-12
  9174   0.228557E-02  -0.217010E-04   0.000000E+00   0.908735E-04   0.370083E-10   0.295131E-08  -0.415818E-12
  9175   0.228452E-02  -0.216938E-04   0.000000E+00   0.908353E-04   0.369982E-10   0.295022E-08  -0.415953E-12
  9176   0.228347E-02  -0.216866E-04   0.000000E+00   0.907970E-04   0.369881E-10   0.294914E-08  -0.416084E-12
  9177   0.228242E-02  -0.216792E-04   0.000000E+00   0.907586E-04   0.369780E-10   0.294805E-08  -0.416212E-12
  9178   0.228137E-02  -0.216719E-04   0.000000E+00   0.907200E-04   0.369679E-10   0.294697E-08  -0.416337E-12
  9179   0.228032E-02  -0.216645E-04   0.000000E+00   0.906812E-04   0.369578E-10   0.294588E-08  -0.416458E-12
  9180   0.227927E-02  -0.216570E-04   0.000000E+00   0.906423E-04   0.369477E-10   0.294480E-08  -0.416575E-12
  9181   0.227822E-02  -0.216495E-04   0.000000E+00   0.906033E-04   0.369376E-10   0.294371E-08  -0.416689E-12
  9182   0.227716E-02  -0.216420E-04   0.000000E+00   0.905641E-04   0.369275E-10   0.294263E-08  -0.416800E-12
  9183   0.227611E-02  -0.216344E-04   0.000000E+00   0.905248E-04   0.369174E-10   0.294155E-08  -0.416907E-12
  9184   0.227506E-02  -0.216267E-04   0.000000E+00   0.904853E-04   0.369073E-10   0.294046E-08  -0.417011E-12
  9185   0.227400E-02  -0.216190E-04   0.000000E+00   0.904457E-04   0.368972E-10   0.293938E-08  -0.417112E-12
  9186   0.227295E-02  -0.216113E-04   0.000000E+00   0.904059E-04   0.368872E-10   0.293830E-08  -0.417209E-12
  9187   0.227189E-02  -0.216035E-04   0.000000E+00   0.903659E-04   0.368771E-10   0.293722E-08  -0.417302E-12
  9188   0.227084E-02  -0.215957E-04   0.000000E+00   0.903259E-04   0.368670E-10   0.293614E-08  -0.417392E-12
  9189   0.226978E-02  -0.215878E-04   0.000000E+00   0.902856E-04   0.368570E-10   0.293506E-08  -0.417479E-12
  9190   0.226872E-02  -0.215798E-04   0.000000E+00   0.902453E-04   0.368469E-10   0.293398E-08  -0.417562E-12
  9191   0.226767E-02  -0.215719E-04   0.000000E+00   0.902048E-04   0.368369E-10   0.293290E-08  -0.417642E-12
  9192   0.226661E-02  -0.215638E-04   0.000000E+00   0.901641E-04   0.368268E-10   0.293182E-08  -0.417719E-12
  9193   0.226555E-02  -0.215558E-04   0.000000E+00   0.901233E-04   0.368168E-10   0.293074E-08  -0.417792E-12
  9194   0.226449E-02  -0.215476E-04   0.000000E+00   0.900823E-04   0.368067E-10   0.292966E-08  -0.417862E-12
  9195   0.226343E-02  -0.215395E-04   0.000000E+00   0.900412E-04   0.367967E-10   0.292858E-08  -0.417928E-12
  9196   0.226237E-02  -0.215312E-04   0.000000E+00   0.900000E-04   0.367866E-10   0.292751E-08  -0.417991E-12
  9197   0.226131E-02  -0.215230E-04   0.000000E+00   0.899586E-04   0.367766E-10   0.292643E-08  -0.418051E-12
  9198   0.226025E-02  -0.215147E-04   0.000000E+00   0.899171E-04   0.367666E-10   0.292535E-08  -0.418107E-12
